Date,Temperature
2023-05-28,24.010254576505083
2023-05-29,23.326440148834227
2023-05-30,25.227052568661687
2023-05-31,24.185843816464928
2023-06-01,25.04886594171119
2023-06-02,23.905304680726395
2023-06-03,24.540702997739093
2023-06-04,24.24766269008434
2023-06-05,26.00186216920414
2023-06-06,25.741861907082694
2023-06-07,26.412659852687327
2023-06-08,26.396472914754753
2023-06-09,22.3318045247593
2023-06-10,24.754157484166104
2023-06-11,27.369399543109864
2023-06-12,25.89025802159882
2023-06-13,24.676829313374796
2023-06-14,25.3850871466799
2023-06-15,24.485782174128268
2023-06-16,25.668591478821355
2023-06-17,24.11189421246162
2023-06-18,23.448527883879006
2023-06-19,24.68808654971674
2023-06-20,23.62140114422859
2023-06-21,24.39935559247758
2023-06-22,26.378835312133212
2023-06-23,26.415502690028752
2023-06-24,24.850330807024427
2023-06-25,25.976339622162364
2023-06-26,26.39656573282941
2023-06-27,26.553424057828515
2023-06-28,24.899288060888885
2023-06-29,25.944361296927514
2023-06-30,19.656532743870027
2023-07-01,24.516379740101957
2023-07-02,24.78400430613453
2023-07-03,26.542321096778267
2023-07-04,22.666197142286908
2023-07-05,24.259991163893346
2023-07-06,23.86480874208476
2023-07-07,23.791234748723543
2023-07-08,24.94611410776085
2023-07-09,23.44822490267808
2023-07-10,26.122357115957954
2023-07-11,24.858169694987136
2023-07-12,25.35068941560561
2023-07-13,25.351514830642692
2023-07-14,26.78884597281733
2023-07-15,24.35554535917561
2023-07-16,25.130232170543103
2023-07-17,25.588279217088758
2023-07-18,24.30854991715916
2023-07-19,23.914439322088302
2023-07-20,23.05914132659575
2023-07-21,25.515704450741456
2023-07-22,26.174281435240694
2023-07-23,25.5678767337467
2023-07-24,25.264642691676265
2023-07-25,23.210735884153017
2023-07-26,24.657241944812707
2023-07-27,25.29653138263373
2023-07-28,24.903195002856705
2023-07-29,25.19497292820845
2023-07-30,26.160585079706156
2023-07-31,26.75528581929246
2023-08-01,24.815965601212742
2023-08-02,26.643065654293487
2023-08-03,26.204414219957467
2023-08-04,25.065953341919194
2023-08-05,25.962612031666968
2023-08-06,24.306338591113665
2023-08-07,25.775046118108683
2023-08-08,23.749151849739476
2023-08-09,24.2152751256911
2023-08-10,24.47146615425361
2023-08-11,24.505781646022132
2023-08-12,25.642031378972433
2023-08-13,25.266489138145097
2023-08-14,23.49451678969008
2023-08-15,25.535986206467747
2023-08-16,25.748735340311203
2023-08-17,24.649204511713567
2023-08-18,24.742303889194286
2023-08-19,25.005626541127445
2023-08-20,25.076206551505518
2023-08-21,25.932835829621485
2023-08-22,22.446125621863906
2023-08-23,25.92437780038357
2023-08-24,25.285741613713135
2023-08-25,23.504854999074546
2023-08-26,25.109694756092104
2023-08-27,25.49814171232214
2023-08-28,24.041966555002304
2023-08-29,24.545357285442023
2023-08-30,25.204497221835737
2023-08-31,23.61642808330193
2023-09-01,25.134923273126574
2023-09-02,25.062540847109293
2023-09-03,24.85571547968163
2023-09-04,25.29400170522473
2023-09-05,22.554037656952996
2023-09-06,25.155270077935253
2023-09-07,24.85978342033301
2023-09-08,25.36855976526104
2023-09-09,24.932772485068035
2023-09-10,32.78299248552367
2023-09-11,25.11043017816289
2023-09-12,24.76560670893588
2023-09-13,24.049389627443077
2023-09-14,26.22518030305693
2023-09-15,23.620247544392516
2023-09-16,25.10514841358026
2023-09-17,24.85990832451335
2023-09-18,25.038609687785065
2023-09-19,26.717015445485718
2023-09-20,24.633283358930612
2023-09-21,25.437914841547563
2023-09-22,24.497136192026495
2023-09-23,25.37146714226144
2023-09-24,24.750889810952383
2023-09-25,25.08330519570796
2023-09-26,24.695932224911754
2023-09-27,23.718337563788374
2023-09-28,23.148375289947477
2023-09-29,22.91976634002247
2023-09-30,24.35242071867441
2023-10-01,24.07014966323465
2023-10-02,25.338863347956853
2023-10-03,23.72480029479761
2023-10-04,23.78515866080188
2023-10-05,24.30923180575499
2023-10-06,26.74416842890411
2023-10-07,25.662511565109863
2023-10-08,24.918399907290368
2023-10-09,23.478555592341458
2023-10-10,25.63373231188744
2023-10-11,25.21705820169972
2023-10-12,24.801670931218823
2023-10-13,24.123384171887146
2023-10-14,24.795493574449882
2023-10-15,22.812887887091524
2023-10-16,23.829992263447792
2023-10-17,24.90033295744173
2023-10-18,24.84639069833646
2023-10-19,26.691584263967805
2023-10-20,25.17620944838176
2023-10-21,25.285737245653696
2023-10-22,23.15506857867638
2023-10-23,26.22870475719385
2023-10-24,24.717851980113043
2023-10-25,25.893753019599874
2023-10-26,27.535851734490983
2023-10-27,23.282936028005622
2023-10-28,25.309787850953114
2023-10-29,23.60757931172287
2023-10-30,25.94480461944126
2023-10-31,25.58620527303581
2023-11-01,26.44873606616376
2023-11-02,24.945200546656555
2023-11-03,24.579133302014878
2023-11-04,23.56852814829164
2023-11-05,26.06061124437158
2023-11-06,25.64306018717
2023-11-07,23.341496291316126
2023-11-08,27.042490093770116
2023-11-09,24.278210344636136
2023-11-10,23.46180712265678
2023-11-11,25.239972768808016
2023-11-12,22.07706154543504
2023-11-13,24.927570403556555
2023-11-14,25.450834722326213
2023-11-15,25.13258764172594
2023-11-16,24.4792079476195
2023-11-17,23.053143933344863
2023-11-18,24.8206494916392
2023-11-19,25.690638562537096
2023-11-20,26.3146070798233
2023-11-21,24.703472104070716
2023-11-22,25.295570771468253
2023-11-23,23.920979328472242
2023-11-24,24.61140337767533
2023-11-25,26.537036758066982
2023-11-26,24.002715073809163
2023-11-27,24.6461052146799
2023-11-28,24.64235477524234
2023-11-29,25.124246323554125
2023-11-30,24.219691777499104
2023-12-01,26.487142430690067
2023-12-02,26.978726541500944
2023-12-03,26.913615728906606
2023-12-04,24.42748181917062
2023-12-05,23.868608872157687
2023-12-06,23.469870796939556
2023-12-07,25.29366080498182
2023-12-08,24.2459765610908
2023-12-09,24.053458117061602
2023-12-10,26.693733001390683
2023-12-11,24.32005901087475
2023-12-12,24.500244545060504
2023-12-13,22.065581723466572
2023-12-14,24.65768955433923
2023-12-15,26.422761407263256
2023-12-16,26.217907683034344
2023-12-17,25.770879072240064
2023-12-18,24.74464997337413
2023-12-19,25.18887654642099
2023-12-20,25.57082851264566
2023-12-21,25.355625544911298
2023-12-22,24.735981201738326
2023-12-23,26.848748275813165
2023-12-24,24.53957949290874
2023-12-25,24.290159563907835
2023-12-26,25.896095773098992
2023-12-27,25.168249782005955
2023-12-28,24.675899709733784
2023-12-29,25.167043525367667
2023-12-30,25.54736162026704
2023-12-31,27.12724817095735
